import time: self [us] | cumulative | imported package
import time:       405 |        405 |                                       sympy.matrices.graph
import time:      1866 |      16388 |                                     sympy.matrices.matrixbase
import time:       697 |        697 |                                     sympy.matrices.repmatrix
import time:       619 |      19296 |                                   sympy.matrices.dense
import time:       574 |        574 |                                   sympy.matrices.sparse
import time:       468 |        468 |                                   sympy.matrices.sparsetools
import time:       387 |        387 |                                                 sympy.strategies.util
import time:       678 |       1064 |                                               sympy.strategies.rl
import time:       424 |        424 |                                                 sympy.strategies.core
import time:       395 |        818 |                                               sympy.strategies.traverse
import time:       407 |        407 |                                               sympy.strategies.tools
import time:       445 |        445 |                                                   sympy.strategies.branch.core
import time:       759 |       1203 |                                                 sympy.strategies.branch.traverse
import time:       445 |        445 |                                                 sympy.strategies.branch.tools
import time:       723 |       2369 |                                               sympy.strategies.branch
import time:       786 |       5442 |                                             sympy.strategies
import time:       572 |        572 |                                             sympy.matrices.expressions._shape
import time:       858 |        858 |                                                 sympy.matrices.expressions.special
import time:       572 |       1429 |                                               sympy.matrices.expressions.matpow
import time:       543 |       1972 |                                             sympy.matrices.expressions.inverse
import time:       533 |        533 |                                             sympy.matrices.expressions.transpose
import time:       596 |        596 |                                             sympy.matrices.expressions.permutation
import time:       761 |       9874 |                                           sympy.matrices.expressions.matmul
import time:       604 |        604 |                                           sympy.matrices.expressions.matadd
import time:       543 |        543 |                                           sympy.matrices.expressions.determinant
import time:      1987 |      13006 |                                         sympy.matrices.expressions.matexpr
import time:       779 |      13785 |                                       sympy.matrices.expressions.slice
import time:       522 |        522 |                                         sympy.matrices.expressions.trace
import time:       827 |       1348 |                                       sympy.matrices.expressions.blockmatrix
import time:       504 |        504 |                                       sympy.matrices.expressions.companion
import time:       503 |        503 |                                       sympy.matrices.expressions.funcmatrix
import time:       475 |        475 |                                       sympy.matrices.expressions.adjoint
import time:       631 |        631 |                                       sympy.matrices.expressions.hadamard
import time:       653 |        653 |                                       sympy.matrices.expressions.diagonal
import time:       469 |        469 |                                       sympy.matrices.expressions.dotproduct
import time:       962 |        962 |                                       sympy.matrices.expressions.kronecker
import time:       514 |        514 |                                       sympy.matrices.expressions.sets
import time:       851 |      20691 |                                     sympy.matrices.expressions
import time:      1194 |      21884 |                                   sympy.matrices.immutable
import time:       823 |      44369 |                                 sympy.matrices
import time:       493 |      44861 |                               sympy.polys.partfrac
import time:       752 |        752 |                               sympy.polys.fields
import time:       954 |     180287 |                             sympy.polys
import time:      1051 |       1051 |                               sympy.series.order
import time:       741 |        741 |                                     sympy.calculus.euler
import time:       490 |        490 |                                     sympy.calculus.singularities
import time:       476 |        476 |                                     sympy.calculus.finite_diff
import time:       919 |        919 |                                       sympy.calculus.accumulationbounds
import time:       612 |       1531 |                                     sympy.calculus.util
import time:       873 |       4109 |                                   sympy.calculus
import time:        25 |       4133 |                                 sympy.calculus.accumulationbounds
import time:       635 |        635 |                                 sympy.series.gruntz
import time:       592 |       5359 |                               sympy.series.limits
import time:       427 |        427 |                               sympy.series.series
import time:       425 |        425 |                               sympy.series.approximants
import time:       409 |        409 |                               sympy.series.residues
import time:      1129 |       1129 |                               sympy.series.sequences
import time:       512 |        512 |                                 sympy.series.series_class
import time:       728 |       1240 |                               sympy.series.fourier
import time:      1016 |       1016 |                                     sympy.discrete.transforms
import time:       475 |        475 |                                     sympy.discrete.convolutions
import time:       852 |       2342 |                                   sympy.discrete
import time:        22 |       2363 |                                 sympy.discrete.convolutions
import time:      1187 |       3549 |                               sympy.series.formal
import time:       501 |        501 |                               sympy.series.limitseq
import time:       857 |      14943 |                             sympy.series
import time:       737 |        737 |                                   sympy.concrete.expr_with_limits
import time:       495 |       1232 |                                 sympy.concrete.expr_with_intlimits
import time:       479 |        479 |                                   sympy.concrete.gosper
import time:       468 |        468 |                                         sympy.integrals.rationaltools
import time:       440 |        440 |                                         sympy.integrals.deltafunctions
import time:      1058 |       1058 |                                         sympy.integrals.meijerint
import time:       466 |        466 |                                         sympy.integrals.trigonometry
import time:      1054 |       3484 |                                       sympy.integrals.integrals
import time:       371 |        371 |                                               sympy.polys.domainmatrix
import time:       554 |        924 |                                             sympy.polys.solvers
import time:       523 |       1446 |                                           sympy.polys.matrices.linsolve
import time:      1717 |       3163 |                                         sympy.integrals.laplace
import time:      1910 |       5072 |                                       sympy.integrals.transforms
import time:       436 |        436 |                                       sympy.integrals.singularityfunctions
import time:       865 |       9855 |                                     sympy.integrals
import time:        26 |       9881 |                                   sympy.integrals.integrals
import time:       894 |      11252 |                                 sympy.concrete.summations
import time:       874 |      13357 |                               sympy.concrete.products
import time:       845 |      14201 |                             sympy.concrete
import time:       675 |        675 |                                   sympy.simplify.gammasimp
import time:       422 |       1097 |                                 sympy.simplify.combsimp
import time:       457 |        457 |                                 sympy.simplify.cse_opts
import time:       588 |        588 |                                   sympy.simplify.powsimp
import time:      1250 |       1838 |                                 sympy.simplify.hyperexpand
import time:       547 |        547 |                                   sympy.simplify.sqrtdenest
import time:       633 |       1179 |                                 sympy.simplify.radsimp
import time:       684 |        684 |                                   sympy.simplify.cse_main
import time:       527 |        527 |                                   sympy.strategies.tree
import time:       691 |       1901 |                                 sympy.simplify.trigsimp
import time:      1191 |       7660 |                               sympy.simplify.simplify
import time:      4679 |       4679 |                               sympy.simplify.fu
import time:       535 |        535 |                               sympy.simplify.epathtools
import time:       490 |        490 |                               sympy.simplify.ratsimp
import time:       796 |      14157 |                             sympy.simplify
import time:       622 |        622 |                                 sympy.solvers.polysys
import time:       495 |        495 |                                 sympy.solvers.bivariate
import time:      1369 |       2485 |                               sympy.solvers.solvers
import time:      1057 |       1057 |                                     sympy.solvers.solveset
import time:      1469 |       2526 |                                   sympy.solvers.diophantine.diophantine
import time:       704 |       3229 |                                 sympy.solvers.diophantine
import time:        26 |       3254 |                               sympy.solvers.diophantine.diophantine
import time:       563 |        563 |                               sympy.solvers.recurr
import time:       458 |        458 |                                   sympy.solvers.deutils
import time:       566 |        566 |                                     sympy.solvers.ode.riccati
import time:       541 |        541 |                                     sympy.solvers.ode.hypergeometric
import time:       476 |        476 |                                       sympy.solvers.ode.subscheck
import time:       515 |        990 |                                     sympy.solvers.ode.nonhomogeneous
import time:       488 |        488 |                                       sympy.solvers.pde
import time:       624 |       1112 |                                     sympy.solvers.ode.lie_group
import time:      1398 |       4605 |                                   sympy.solvers.ode.single
import time:      1605 |       6667 |                                 sympy.solvers.ode.ode
import time:       769 |        769 |                                 sympy.solvers.ode.systems
import time:       788 |       8223 |                               sympy.solvers.ode
import time:       554 |        554 |                               sympy.solvers.inequalities
import time:       416 |        416 |                               sympy.solvers.decompogen
import time:       607 |        607 |                               sympy.solvers.simplex
import time:       874 |      16972 |                             sympy.solvers
import time:       380 |        380 |                                 sympy.geometry.exceptions
import time:      4410 |       4410 |                                   sympy.sets.handlers.intersection
import time:      2071 |       2071 |                                   sympy.sets.handlers.union
import time:      4288 |      10768 |                                 sympy.geometry.entity
import time:      1059 |      12206 |                               sympy.geometry.point
import time:       597 |        597 |                                 sympy.geometry.util
import time:      1544 |       2141 |                               sympy.geometry.line
import time:       682 |        682 |                               sympy.geometry.plane
import time:      1007 |       1007 |                                 sympy.geometry.polygon
import time:       834 |       1841 |                               sympy.geometry.ellipse
import time:       565 |        565 |                               sympy.geometry.curve
import time:       580 |        580 |                               sympy.geometry.parabola
import time:       891 |      18904 |                             sympy.geometry
import time:      1260 |       1260 |                               sympy.parsing.sympy_parser
import time:       807 |       2066 |                             sympy.parsing
import time:      1003 |       1003 |                               sympy.algebras.quaternion
import time:       750 |       1753 |                             sympy.algebras
import time:       786 |        786 |                                   sympy.plotting.backends
import time:       569 |        569 |                                     sympy.plotting.utils
import time:       455 |        455 |                                         sympy.plotting.intervalmath.interval_membership
import time:       716 |       1171 |                                       sympy.plotting.intervalmath.interval_arithmetic
import time:       491 |        491 |                                       sympy.plotting.intervalmath.lib_interval
import time:       819 |       2480 |                                     sympy.plotting.intervalmath
import time:      1381 |       4429 |                                   sympy.plotting.series
import time:       717 |       5931 |                                 sympy.plotting.backends.base_backend
import time:       827 |        827 |                                   sympy.plotting.backends.matplotlibbackend.matplotlib
import time:       882 |       1709 |                                 sympy.plotting.backends.matplotlibbackend
import time:       422 |        422 |                                     sympy.plotting.textplot
import time:       736 |       1157 |                                   sympy.plotting.backends.textbackend.text
import time:       700 |       1857 |                                 sympy.plotting.backends.textbackend
import time:       440 |        440 |                                 sympy.plotting.plotgrid
import time:       754 |      10689 |                               sympy.plotting.plot
import time:       414 |        414 |                               sympy.plotting.plot_implicit
import time:       728 |        728 |                               sympy.plotting.pygletplot
import time:       720 |      12550 |                             sympy.plotting
import time:       818 |        818 |                               sympy.interactive.printing
import time:       472 |        472 |                               sympy.interactive.session
import time:       449 |        449 |                               sympy.interactive.traversal
import time:       748 |       2486 |                             sympy.interactive
import time:      1513 |     372165 |                           sympy
import time:      1810 |       1810 |                           torch.fx.experimental.recording
import time:       920 |        920 |                             torch.utils._sympy
import time:       907 |        907 |                             torch.utils._sympy.numbers
import time:      4144 |       5970 |                           torch.utils._sympy.functions
import time:       786 |        786 |                           torch.utils._sympy.printers
import time:       921 |        921 |                           torch.utils._sympy.singleton_int
import time:       456 |        456 |                           torch.utils._sympy.solve
import time:       671 |        671 |                           torch.utils._sympy.symbol
import time:       486 |        486 |                             torch.utils._sympy.interp
import time:      1837 |       2322 |                           torch.utils._sympy.value_ranges
import time:       554 |        554 |                           torch.fx.experimental._size_hinting
import time:     13352 |     399004 |                         torch.fx.experimental.symbolic_shapes
import time:       637 |        637 |                         torch._dynamo.metrics_context
import time:       537 |        537 |                         torch.utils._triton
import time:       573 |        573 |                         torch._dynamo.graph_utils
import time:       497 |        497 |                               torch._numpy._casting_dicts
import time:       535 |       1032 |                             torch._numpy._dtypes_impl
import time:       537 |        537 |                             torch._numpy._util
import time:       670 |        670 |                               torch._numpy._dtypes
import time:       517 |       1187 |                             torch._numpy._normalizations
import time:      1023 |       3778 |                           torch._numpy.fft
import time:       550 |        550 |                           torch._numpy.linalg
import time:       458 |        458 |                           torch._numpy.random
import time:       790 |        790 |                             torch._numpy._funcs_impl
import time:       473 |        473 |                             torch._numpy._reductions_impl
import time:      1029 |       2290 |                           torch._numpy._funcs
import time:       453 |        453 |                           torch._numpy._getlimits
import time:       412 |        412 |                               torch._numpy._binary_ufuncs_impl
import time:       467 |        467 |                               torch._numpy._unary_ufuncs_impl
import time:       803 |       1681 |                             torch._numpy._ufuncs
import time:       733 |       2414 |                           torch._numpy._ndarray
import time:       927 |      10867 |                         torch._numpy
import time:       431 |        431 |                                   triton._C
import time:     34839 |      35270 |                                 triton._C.libtriton
import time:      2743 |      38013 |                               triton.knobs
import time:       846 |        846 |                                   triton.backends.driver
import time:      1203 |       1203 |                                   triton.backends.compiler
import time:       564 |        564 |                                   triton.runtime._allocation
import time:       658 |        658 |                                     triton.runtime.cache
import time:       505 |       1162 |                                   triton.runtime.build
import time:       383 |        383 |                                     triton.errors
import time:       464 |        846 |                                   triton.runtime.errors
import time:    106980 |     111599 |                                 triton.backends
import time:       441 |        441 |                                 triton.runtime.driver
import time:       452 |        452 |                                 triton.runtime._async_compile
import time:       508 |        508 |                                 triton._utils
import time:      1583 |     114581 |                               triton.runtime.jit
import time:       918 |     153510 |                             triton.runtime.autotuner
import time:      1172 |     154682 |                           triton.runtime
import time:       693 |        693 |                                 triton.tools
import time:      4833 |       5525 |                               triton.tools.disasm
import time:       999 |       6524 |                             triton.compiler.compiler
import time:       602 |        602 |                             triton.compiler.errors
import time:       774 |       7899 |                           triton.compiler
import time:    196599 |     196599 |                               triton.language.core
import time:      1210 |     197809 |                             triton.language.math
import time:      2970 |       2970 |                                 triton.language.extra.cuda.libdevice
import time:       604 |        604 |                                 triton.language.extra.cuda.utils
import time:       466 |        466 |                                 triton.language.extra.cuda.gdc
import time:       169 |       4208 |                               triton.language.extra.cuda
import time:      1254 |       1254 |                                 triton.language.extra.hip.libdevice
import time:       437 |        437 |                                 triton.language.extra.hip.utils
import time:       125 |       1816 |                               triton.language.extra.hip
import time:      3932 |       9954 |                             triton.language.extra
import time:      9780 |       9780 |                             triton.language.standard
import time:      3584 |       3584 |                             triton.language.random
import time:      2174 |       2174 |                             triton.language.target_info
import time:      1091 |     224390 |                           triton.language
import time:       674 |        674 |                           triton.testing
import time:      2218 |     389860 |                         triton
import time:      7543 |     812017 |                       torch._dynamo.utils
import time:      1331 |     813347 |                     torch._dynamo.exc
import time:       561 |        561 |                     torch.utils._functools
import time:       416 |        416 |                     torch._dynamo.graph_break_hints
import time:       448 |        448 |                     torch._dynamo.logging
import time:       505 |        505 |                             torch._dynamo.aot_compile_types
import time:       935 |        935 |                               ctypes.wintypes
import time:       571 |        571 |                                 torch._inductor.custom_graph_pass
import time:     11468 |      12038 |                               torch._inductor.config
import time:       712 |        712 |                               torch._inductor.exc
import time:       837 |        837 |                                     torch._inductor.analysis
import time:      1219 |       2056 |                                   torch._inductor.analysis.device_info
import time:       791 |        791 |                                     torch._inductor.runtime
import time:      1696 |       2487 |                                   torch._inductor.runtime.hints
import time:       433 |        433 |                                     torch.utils._pallas
import time:      1287 |       1719 |                                   torch._dynamo.device_interface
import time:       627 |        627 |                                   torch.fx.passes.graph_transform_observer
import time:       412 |        412 |                                     torch._inductor.runtime.cache_dir_utils
import time:       672 |       1084 |                                   torch._inductor.runtime.runtime_utils
import time:      4935 |      12905 |                                 torch._inductor.utils
import time:      2644 |      15548 |                               torch._inductor.cpu_vec_isa
import time:      1510 |      30742 |                             torch._inductor.cpp_builder
import time:      3239 |       3239 |                             torch._inductor.cudagraph_utils
import time:       966 |      35450 |                           torch._inductor.standalone_compile
import time:      1441 |      36890 |                         torch._inductor
import time:       768 |      37658 |                       torch._inductor.test_operators
import time:      1366 |       1366 |                           torch._dynamo.bytecode_analysis
import time:      2121 |       3486 |                         torch._dynamo.bytecode_transformation
import time:      1658 |       5143 |                       torch._dynamo.resume_execution
import time:       416 |        416 |                           torch._dynamo.current_scope_id
import time:       489 |        489 |                             torch.utils._device
import time:     21428 |      21428 |                             torch._dynamo.source
import time:      2227 |       2227 |                               torch._dynamo.types
import time:       544 |        544 |                               torch.fx.experimental._dynamism
import time:       637 |        637 |                               torch._dynamo.external_utils
import time:       801 |        801 |                                 torch._dynamo.backends
import time:       838 |       1639 |                               torch._dynamo.backends.registry
import time:       457 |        457 |                               torch._dynamo.code_context
import time:       872 |        872 |                               torch._dynamo.hooks
import time:       572 |        572 |                               torch._dynamo.mutation_guard
import time:      2493 |       9437 |                             torch._dynamo.eval_frame
import time:      7722 |      39075 |                           torch._dynamo.guards
import time:       511 |        511 |                             torch._dynamo.graph_bytecode_inputs
import time:       589 |        589 |                                     torch.nn.utils._expanded_weights.expanded_weights_impl
import time:       523 |       1111 |                                   torch.nn.utils._expanded_weights.expanded_weights_utils
import time:       566 |       1677 |                                 torch.nn.utils._expanded_weights.conv_utils
import time:       848 |       2525 |                               torch.nn.utils._expanded_weights.conv_expanded_weights
import time:       471 |        471 |                               torch.nn.utils._expanded_weights.embedding_expanded_weights
import time:       449 |        449 |                               torch.nn.utils._expanded_weights.group_norm_expanded_weights
import time:       446 |        446 |                               torch.nn.utils._expanded_weights.instance_norm_expanded_weights
import time:       467 |        467 |                               torch.nn.utils._expanded_weights.layer_norm_expanded_weights
import time:       419 |        419 |                               torch.nn.utils._expanded_weights.linear_expanded_weights
import time:       780 |       5553 |                             torch.nn.utils._expanded_weights
import time:      2244 |       2244 |                             torch._dynamo.replay_record
import time:      2577 |       2577 |                             torch._dynamo.pgo
import time:      1145 |       1145 |                                   torch._dynamo.polyfills
import time:       685 |        685 |                                   torch._dynamo.variables.constant
import time:       504 |        504 |                                       torch._dynamo.create_parameter_op
import time:       455 |        455 |                                         torch._dynamo.variables.hashable
import time:       700 |        700 |                                         torch._dynamo.variables.sets
import time:       954 |       2109 |                                       torch._dynamo.variables.dicts
import time:       586 |        586 |                                       torch.utils._cxx_pytree
import time:      1968 |       5166 |                                     torch._dynamo.variables.user_defined
import time:       424 |        424 |                                             torch.distributed._composable_state
import time:       772 |        772 |                                               torch.distributed.algorithms._checkpoint
import time:       978 |       1750 |                                             torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:      3207 |       3207 |                                             torch.distributed.fsdp.api
import time:      1016 |       6395 |                                           torch.distributed.fsdp._common_utils
import time:       857 |        857 |                                             torch.testing._internal.distributed
import time:       719 |       1576 |                                           torch.testing._internal.distributed.fake_pg
import time:       436 |        436 |                                                         torch.distributed._shard.common_op_utils
import time:       416 |        851 |                                                       torch.distributed._shard.op_registry_utils
import time:       704 |        704 |                                                           torch.distributed._shard.metadata
import time:      1249 |       1249 |                                                             torch.distributed._shard.sharded_tensor.metadata
import time:       546 |        546 |                                                             torch.distributed._shard.sharding_spec._internals
import time:      1214 |       3007 |                                                           torch.distributed._shard.sharding_spec.api
import time:       427 |        427 |                                                             torch.distributed._shard._utils
import time:       907 |        907 |                                                             torch.distributed._shard.sharded_tensor.shard
import time:       494 |        494 |                                                             torch.distributed._shard.sharded_tensor.utils
import time:       806 |       2633 |                                                           torch.distributed._shard.sharding_spec.chunk_sharding_spec
import time:       760 |       7102 |                                                         torch.distributed._shard.sharding_spec
import time:       992 |        992 |                                                               torch.distributed.nn.functional
import time:       790 |        790 |                                                                 torch.distributed.nn.api
import time:       750 |        750 |                                                                 torch.distributed.nn.jit
import time:       698 |        698 |                                                                     torch.distributed.nn.jit.templates
import time:       674 |       1372 |                                                                   torch.distributed.nn.jit.templates.remote_module_template
import time:       728 |       2099 |                                                                 torch.distributed.nn.jit.instantiator
import time:      1647 |       5284 |                                                               torch.distributed.nn.api.remote_module
import time:       816 |       7091 |                                                             torch.distributed.nn
import time:        11 |       7102 |                                                           torch.distributed.nn.functional
import time:       479 |       7580 |                                                         torch.distributed._shard.sharded_tensor.reshard
import time:      1344 |      16025 |                                                       torch.distributed._shard.sharded_tensor.api
import time:       711 |        711 |                                                         torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:       444 |        444 |                                                           torch.distributed._shard.sharded_tensor._ops._common
import time:       757 |       1200 |                                                         torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:       766 |        766 |                                                           torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:       469 |        469 |                                                           torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
import time:       763 |       1997 |                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding
import time:       465 |        465 |                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding_bag
import time:       446 |        446 |                                                         torch.distributed._shard.sharded_tensor._ops.binary_cmp
import time:       572 |        572 |                                                         torch.distributed._shard.sharded_tensor._ops.init
import time:       827 |       6215 |                                                       torch.distributed._shard.sharded_tensor._ops
import time:       789 |      23880 |                                                     torch.distributed._shard.sharded_tensor
import time:       421 |        421 |                                                     torch.distributed._shard.sharder
import time:      1046 |       1046 |                                                       torch.distributed._shard.sharding_plan.api
import time:       749 |       1795 |                                                     torch.distributed._shard.sharding_plan
import time:       806 |      26900 |                                                   torch.distributed._shard.api
import time:       760 |      27660 |                                                 torch.distributed._shard
import time:        10 |      27669 |                                               torch.distributed._shard.sharded_tensor
import time:        14 |      27683 |                                             torch.distributed._shard.sharded_tensor.api
import time:       427 |        427 |                                                           torch.distributed._functional_collectives_impl
import time:       234 |        234 |                                                           torch.utils._cxx_pytree
import time:     38726 |      39386 |                                                         torch.distributed._functional_collectives
import time:       873 |        873 |                                                           torch.distributed._local_tensor._c10d
import time:      2163 |       3036 |                                                         torch.distributed._local_tensor
import time:      6641 |       6641 |                                                         torch.distributed.tensor._collective_utils
import time:       854 |        854 |                                                         torch.distributed.tensor._ops._mask_buffer
import time:      1435 |      51350 |                                                       torch.distributed.tensor.placement_types
import time:      1442 |      52792 |                                                     torch.distributed.tensor._dtensor_spec
import time:       480 |        480 |                                                       torch.utils._cxx_pytree
import time:      2090 |       2569 |                                                     torch.distributed.tensor._op_schema
import time:       410 |        410 |                                                       torch.distributed.tensor.device_mesh
import time:      1586 |       1996 |                                                     torch.distributed.tensor._ops.single_dim_strategy
import time:       640 |        640 |                                                           torch.distributed.tensor._random
import time:       585 |        585 |                                                             torch.distributed.tensor._utils
import time:       490 |       1075 |                                                           torch.distributed.tensor._nonlinear_redux
import time:      2649 |       2649 |                                                           torch.distributed.tensor._redistribute
import time:       564 |        564 |                                                             torch.distributed.tensor._decompositions
import time:       727 |       1291 |                                                           torch.distributed.tensor._sharding_prop
import time:       531 |        531 |                                                           torch.distributed.tensor._tp_conv
import time:       220 |        220 |                                                           torch.utils._cxx_pytree
import time:       726 |       7129 |                                                         torch.distributed.tensor._dispatch
import time:      1047 |       8175 |                                                       torch.distributed.tensor._api
import time:       643 |       8818 |                                                     torch.distributed.tensor._ops.utils
import time:       740 |      66912 |                                                   torch.distributed.tensor._ops._conv_ops
import time:       461 |        461 |                                                   torch.distributed.tensor._ops._embedding_ops
import time:      2540 |       2540 |                                                   torch.distributed.tensor._ops._math_ops
import time:      1112 |       1112 |                                                     torch.distributed.tensor._ops._einsum_strategy
import time:       795 |       1907 |                                                   torch.distributed.tensor._ops._matrix_ops
import time:     21768 |      21768 |                                                   torch.distributed.tensor._ops._pointwise_ops
import time:       690 |        690 |                                                   torch.distributed.tensor._ops._random_ops
import time:      1149 |       1149 |                                                   torch.distributed.tensor._ops._tensor_ops
import time:      2572 |       2572 |                                                   torch.distributed.tensor._ops._view_ops
import time:      1156 |      99151 |                                                 torch.distributed.tensor._ops
import time:       803 |      99953 |                                               torch.distributed.tensor
import time:       478 |     100431 |                                             torch.distributed.fsdp._shard_utils
import time:       475 |     128587 |                                           torch.distributed.fsdp._fsdp_extensions
import time:      2330 |     138886 |                                         torch.distributed.fsdp._flat_param
import time:      1896 |       1896 |                                           torch.distributed.fsdp._fully_shard._fsdp_api
import time:       687 |        687 |                                                 torch.distributed._composable.contract
import time:       859 |       1546 |                                               torch.distributed._composable.checkpoint_activation
import time:       574 |        574 |                                               torch.distributed._composable.replicate
import time:       830 |       2948 |                                             torch.distributed._composable
import time:      2648 |       2648 |                                             torch.distributed.fsdp._fully_shard._fsdp_common
import time:      1944 |       1944 |                                                     torch.distributed._symmetric_memory
import time:      1760 |       1760 |                                                     torch.distributed.fsdp._fully_shard._fsdp_param
import time:      1343 |       5045 |                                                   torch.distributed.fsdp._fully_shard._fsdp_collectives
import time:      1106 |       6151 |                                                 torch.distributed.fsdp._fully_shard._fsdp_param_group
import time:       940 |       7090 |                                               torch.distributed.fsdp._fully_shard._fsdp_state
import time:       633 |       7723 |                                             torch.distributed.fsdp._fully_shard._fsdp_init
import time:       713 |      14031 |                                           torch.distributed.fsdp._fully_shard._fully_shard
import time:       869 |      16794 |                                         torch.distributed.fsdp._fully_shard
import time:       432 |        432 |                                           torch.distributed.fsdp._traversal_utils
import time:       706 |        706 |                                             torch.distributed.algorithms._comm_hooks.default_hooks
import time:       838 |       1544 |                                           torch.distributed.algorithms._comm_hooks
import time:       415 |        415 |                                           torch.distributed.fsdp._dynamo_utils
import time:       620 |        620 |                                             torch.distributed.fsdp._exec_order_utils
import time:       430 |        430 |                                             torch.distributed.fsdp._limiter_utils
import time:       586 |        586 |                                             torch.distributed.fsdp.wrap
import time:       605 |        605 |                                                   torch.distributed.tensor.parallel.style
import time:       641 |       1245 |                                                 torch.distributed.tensor.parallel.api
import time:       561 |        561 |                                                 torch.distributed.tensor.parallel.loss
import time:       744 |       2549 |                                               torch.distributed.tensor.parallel
import time:       385 |        385 |                                               torch.distributed.tensor.parallel._data_parallel_utils
import time:       561 |       3494 |                                             torch.distributed.tensor.parallel.fsdp
import time:       117 |        117 |                                             torchdistx
import time:       704 |       5948 |                                           torch.distributed.fsdp._init_utils
import time:      1210 |       1210 |                                           torch.distributed.fsdp._runtime_utils
import time:       476 |        476 |                                           torch.distributed.fsdp._wrap_utils
import time:       385 |        385 |                                               torch.cuda._pin_memory_utils
import time:       738 |       1123 |                                             torch.distributed._state_dict_utils
import time:       654 |        654 |                                             torch.distributed.fsdp._debug_utils
import time:      2025 |       3802 |                                           torch.distributed.fsdp._optim_utils
import time:       486 |        486 |                                             torch.distributed.fsdp._unshard_param_utils
import time:       662 |       1147 |                                           torch.distributed.fsdp._state_dict_utils
import time:      1302 |      16272 |                                         torch.distributed.fsdp.fully_sharded_data_parallel
import time:       924 |     172875 |                                       torch.distributed.fsdp
import time:        19 |     172893 |                                     torch.distributed.fsdp._fully_shard
