import time: self [us] | cumulative | imported package
import time:       557 |        557 |                                       sympy.calculus.accumulationbounds
import time:       243 |        799 |                                     sympy.calculus.util
import time:       143 |       1594 |                                   sympy.calculus
import time:        21 |       1615 |                                 sympy.calculus.accumulationbounds
import time:       267 |        267 |                                 sympy.series.gruntz
import time:       223 |       2104 |                               sympy.series.limits
import time:        73 |         73 |                               sympy.series.series
import time:        87 |         87 |                               sympy.series.approximants
import time:        75 |         75 |                               sympy.series.residues
import time:       770 |        770 |                               sympy.series.sequences
import time:       170 |        170 |                                 sympy.series.series_class
import time:       329 |        498 |                               sympy.series.fourier
import time:       703 |        703 |                                     sympy.discrete.transforms
import time:       135 |        135 |                                     sympy.discrete.convolutions
import time:       134 |        972 |                                   sympy.discrete
import time:        19 |        990 |                                 sympy.discrete.convolutions
import time:       762 |       1752 |                               sympy.series.formal
import time:       131 |        131 |                               sympy.series.limitseq
import time:       160 |       6326 |                             sympy.series
import time:       345 |        345 |                                   sympy.concrete.expr_with_limits
import time:       174 |        518 |                                 sympy.concrete.expr_with_intlimits
import time:       123 |        123 |                                   sympy.concrete.gosper
import time:       134 |        134 |                                         sympy.integrals.rationaltools
import time:        95 |         95 |                                         sympy.integrals.deltafunctions
import time:       564 |        564 |                                         sympy.integrals.meijerint
import time:       124 |        124 |                                         sympy.integrals.trigonometry
import time:       730 |       1646 |                                       sympy.integrals.integrals
import time:        66 |         66 |                                               sympy.polys.domainmatrix
import time:       187 |        252 |                                             sympy.polys.solvers
import time:       143 |        394 |                                           sympy.polys.matrices.linsolve
import time:      1007 |       1400 |                                         sympy.integrals.laplace
import time:      1346 |       2746 |                                       sympy.integrals.transforms
import time:        90 |         90 |                                       sympy.integrals.singularityfunctions
import time:       119 |       4599 |                                     sympy.integrals
import time:        21 |       4619 |                                   sympy.integrals.integrals
import time:       439 |       5180 |                                 sympy.concrete.summations
import time:       568 |       6266 |                               sympy.concrete.products
import time:        94 |       6359 |                             sympy.concrete
import time:       299 |        299 |                                   sympy.simplify.gammasimp
import time:       106 |        404 |                                 sympy.simplify.combsimp
import time:        97 |         97 |                                 sympy.simplify.cse_opts
import time:       229 |        229 |                                   sympy.simplify.powsimp
import time:       800 |       1029 |                                 sympy.simplify.hyperexpand
import time:       205 |        205 |                                   sympy.simplify.sqrtdenest
import time:       252 |        456 |                                 sympy.simplify.radsimp
import time:       284 |        284 |                                   sympy.simplify.cse_main
import time:       116 |        116 |                                   sympy.strategies.tree
import time:       308 |        708 |                                 sympy.simplify.trigsimp
import time:       787 |       3479 |                               sympy.simplify.simplify
import time:      2946 |       2946 |                               sympy.simplify.fu
import time:       164 |        164 |                               sympy.simplify.epathtools
import time:       124 |        124 |                               sympy.simplify.ratsimp
import time:       132 |       6843 |                             sympy.simplify
import time:       240 |        240 |                                 sympy.solvers.polysys
import time:       158 |        158 |                                 sympy.solvers.bivariate
import time:       992 |       1390 |                               sympy.solvers.solvers
import time:       663 |        663 |                                     sympy.solvers.solveset
import time:      1118 |       1780 |                                   sympy.solvers.diophantine.diophantine
import time:        85 |       1865 |                                 sympy.solvers.diophantine
import time:        18 |       1882 |                               sympy.solvers.diophantine.diophantine
import time:       198 |        198 |                               sympy.solvers.recurr
import time:       134 |        134 |                                   sympy.solvers.deutils
import time:       194 |        194 |                                     sympy.solvers.ode.riccati
import time:       131 |        131 |                                     sympy.solvers.ode.hypergeometric
import time:       116 |        116 |                                       sympy.solvers.ode.subscheck
import time:       161 |        277 |                                     sympy.solvers.ode.nonhomogeneous
import time:       163 |        163 |                                       sympy.solvers.pde
import time:       236 |        399 |                                     sympy.solvers.ode.lie_group
import time:       913 |       1911 |                                   sympy.solvers.ode.single
import time:      1176 |       3219 |                                 sympy.solvers.ode.ode
import time:       430 |        430 |                                 sympy.solvers.ode.systems
import time:        97 |       3745 |                               sympy.solvers.ode
import time:       216 |        216 |                               sympy.solvers.inequalities
import time:        84 |         84 |                               sympy.solvers.decompogen
import time:       204 |        204 |                               sympy.solvers.simplex
import time:       163 |       7877 |                             sympy.solvers
import time:        84 |         84 |                                 sympy.geometry.exceptions
import time:      3958 |       3958 |                                   sympy.sets.handlers.intersection
import time:      1679 |       1679 |                                   sympy.sets.handlers.union
import time:      3942 |       9578 |                                 sympy.geometry.entity
import time:       820 |      10481 |                               sympy.geometry.point
import time:       192 |        192 |                                 sympy.geometry.util
import time:      1122 |       1313 |                               sympy.geometry.line
import time:       304 |        304 |                               sympy.geometry.plane
import time:       633 |        633 |                                 sympy.geometry.polygon
import time:       464 |       1097 |                               sympy.geometry.ellipse
import time:       206 |        206 |                               sympy.geometry.curve
import time:       183 |        183 |                               sympy.geometry.parabola
import time:       133 |      13714 |                             sympy.geometry
import time:      1190 |       1190 |                               sympy.parsing.sympy_parser
import time:       101 |       1291 |                             sympy.parsing
import time:       760 |        760 |                               sympy.algebras.quaternion
import time:       110 |        870 |                             sympy.algebras
import time:       108 |        108 |                                   sympy.plotting.backends
import time:       125 |        125 |                                     sympy.plotting.utils
import time:       105 |        105 |                                         sympy.plotting.intervalmath.interval_membership
import time:       470 |        574 |                                       sympy.plotting.intervalmath.interval_arithmetic
import time:       123 |        123 |                                       sympy.plotting.intervalmath.lib_interval
import time:        98 |        794 |                                     sympy.plotting.intervalmath
import time:       922 |       1841 |                                   sympy.plotting.series
import time:       506 |       2454 |                                 sympy.plotting.backends.base_backend
import time:       559 |        559 |                                   sympy.plotting.backends.matplotlibbackend.matplotlib
import time:        95 |        653 |                                 sympy.plotting.backends.matplotlibbackend
import time:        90 |         90 |                                     sympy.plotting.textplot
import time:       467 |        557 |                                   sympy.plotting.backends.textbackend.text
import time:        83 |        640 |                                 sympy.plotting.backends.textbackend
import time:       115 |        115 |                                 sympy.plotting.plotgrid
import time:       553 |       4413 |                               sympy.plotting.plot
import time:       101 |        101 |                               sympy.plotting.plot_implicit
import time:        75 |         75 |                               sympy.plotting.pygletplot
import time:       114 |       4702 |                             sympy.plotting
import time:       520 |        520 |                               sympy.interactive.printing
import time:       151 |        151 |                               sympy.interactive.session
import time:        82 |         82 |                               sympy.interactive.traversal
import time:        83 |        836 |                             sympy.interactive
import time:      1004 |     187647 |                           sympy
import time:      1348 |       1348 |                           torch.fx.experimental.recording
import time:       107 |        107 |                             torch.utils._sympy
import time:       515 |        515 |                             torch.utils._sympy.numbers
import time:      3790 |       4411 |                           torch.utils._sympy.functions
import time:       392 |        392 |                           torch.utils._sympy.printers
import time:       463 |        463 |                           torch.utils._sympy.singleton_int
import time:       132 |        132 |                           torch.utils._sympy.solve
import time:       337 |        337 |                           torch.utils._sympy.symbol
import time:       157 |        157 |                             torch.utils._sympy.interp
import time:      1371 |       1527 |                           torch.utils._sympy.value_ranges
import time:       204 |        204 |                           torch.fx.experimental._size_hinting
import time:     12571 |     209029 |                         torch.fx.experimental.symbolic_shapes
import time:       274 |        274 |                         torch._dynamo.metrics_context
import time:       190 |        190 |                         torch.utils._triton
import time:       116 |        116 |                         torch._dynamo.graph_utils
import time:       180 |        180 |                               torch._numpy._casting_dicts
import time:       227 |        407 |                             torch._numpy._dtypes_impl
import time:       161 |        161 |                             torch._numpy._util
import time:       346 |        346 |                               torch._numpy._dtypes
import time:       182 |        528 |                             torch._numpy._normalizations
import time:       775 |       1869 |                           torch._numpy.fft
import time:       227 |        227 |                           torch._numpy.linalg
import time:       127 |        127 |                           torch._numpy.random
import time:       430 |        430 |                             torch._numpy._funcs_impl
import time:       163 |        163 |                             torch._numpy._reductions_impl
import time:       655 |       1247 |                           torch._numpy._funcs
import time:        92 |         92 |                           torch._numpy._getlimits
import time:        98 |         98 |                               torch._numpy._binary_ufuncs_impl
import time:        84 |         84 |                               torch._numpy._unary_ufuncs_impl
import time:       401 |        582 |                             torch._numpy._ufuncs
import time:       391 |        972 |                           torch._numpy._ndarray
import time:       172 |       4703 |                         torch._numpy
import time:        85 |         85 |                                   triton._C
import time:     32068 |      32153 |                                 triton._C.libtriton
import time:      2377 |      34529 |                               triton.knobs
import time:       654 |        654 |                                   triton.backends.driver
import time:       836 |        836 |                                   triton.backends.compiler
import time:       214 |        214 |                                   triton.runtime._allocation
import time:       311 |        311 |                                     triton.runtime.cache
import time:       145 |        456 |                                   triton.runtime.build
import time:        75 |         75 |                                     triton.errors
import time:       140 |        215 |                                   triton.runtime.errors
import time:     99560 |     101933 |                                 triton.backends
import time:       119 |        119 |                                 triton.runtime.driver
import time:       146 |        146 |                                 triton.runtime._async_compile
import time:       155 |        155 |                                 triton._utils
import time:      1132 |     103483 |                               triton.runtime.jit
import time:       631 |     138642 |                             triton.runtime.autotuner
import time:       517 |     139159 |                           triton.runtime
import time:        79 |         79 |                                 triton.tools
import time:      3652 |       3731 |                               triton.tools.disasm
import time:       968 |       4698 |                             triton.compiler.compiler
import time:       188 |        188 |                             triton.compiler.errors
import time:       126 |       5012 |                           triton.compiler
import time:    185393 |     185393 |                               triton.language.core
import time:       990 |     186383 |                             triton.language.math
import time:      2541 |       2541 |                                 triton.language.extra.cuda.libdevice
import time:       231 |        231 |                                 triton.language.extra.cuda.utils
import time:       121 |        121 |                                 triton.language.extra.cuda.gdc
import time:       147 |       3038 |                               triton.language.extra.cuda
import time:       901 |        901 |                                 triton.language.extra.hip.libdevice
import time:       114 |        114 |                                 triton.language.extra.hip.utils
import time:       113 |       1127 |                               triton.language.extra.hip
import time:      1855 |       6019 |                             triton.language.extra
import time:      9453 |       9453 |                             triton.language.standard
import time:      3257 |       3257 |                             triton.language.random
import time:      1801 |       1801 |                             triton.language.target_info
import time:       332 |     207243 |                           triton.language
import time:       359 |        359 |                           triton.testing
import time:      1652 |     353423 |                         triton
import time:      6714 |     577149 |                       torch._dynamo.utils
import time:       851 |     578000 |                     torch._dynamo.exc
import time:       177 |        177 |                     torch.utils._functools
import time:        84 |         84 |                     torch._dynamo.graph_break_hints
import time:        93 |         93 |                     torch._dynamo.logging
import time:       200 |        200 |                             torch._dynamo.aot_compile_types
import time:       506 |        506 |                               ctypes.wintypes
import time:       241 |        241 |                                 torch._inductor.custom_graph_pass
import time:     11786 |      12027 |                               torch._inductor.config
import time:       399 |        399 |                               torch._inductor.exc
import time:       114 |        114 |                                     torch._inductor.analysis
import time:      1096 |       1210 |                                   torch._inductor.analysis.device_info
import time:       115 |        115 |                                     torch._inductor.runtime
import time:      1445 |       1560 |                                   torch._inductor.runtime.hints
import time:       135 |        135 |                                     torch.utils._pallas
import time:       941 |       1075 |                                   torch._dynamo.device_interface
import time:       291 |        291 |                                   torch.fx.passes.graph_transform_observer
import time:        99 |         99 |                                     torch._inductor.runtime.cache_dir_utils
import time:       338 |        437 |                                   torch._inductor.runtime.runtime_utils
import time:      4627 |       9197 |                                 torch._inductor.utils
import time:      2310 |      11506 |                               torch._inductor.cpu_vec_isa
import time:       915 |      25351 |                             torch._inductor.cpp_builder
import time:      2946 |       2946 |                             torch._inductor.cudagraph_utils
import time:       783 |      29280 |                           torch._inductor.standalone_compile
import time:       494 |      29774 |                         torch._inductor
import time:       410 |      30184 |                       torch._inductor.test_operators
import time:      1056 |       1056 |                           torch._dynamo.bytecode_analysis
import time:      1798 |       2853 |                         torch._dynamo.bytecode_transformation
import time:      1370 |       4223 |                       torch._dynamo.resume_execution
import time:        86 |         86 |                           torch._dynamo.current_scope_id
import time:       160 |        160 |                             torch.utils._device
import time:     21104 |      21104 |                             torch._dynamo.source
import time:      1883 |       1883 |                               torch._dynamo.types
import time:       165 |        165 |                               torch.fx.experimental._dynamism
import time:       277 |        277 |                               torch._dynamo.external_utils
import time:        92 |         92 |                                 torch._dynamo.backends
import time:       710 |        801 |                               torch._dynamo.backends.registry
import time:       106 |        106 |                               torch._dynamo.code_context
import time:       468 |        468 |                               torch._dynamo.hooks
import time:       185 |        185 |                               torch._dynamo.mutation_guard
import time:      1940 |       5823 |                             torch._dynamo.eval_frame
import time:      6950 |      34035 |                           torch._dynamo.guards
import time:       133 |        133 |                             torch._dynamo.graph_bytecode_inputs
import time:       187 |        187 |                                     torch.nn.utils._expanded_weights.expanded_weights_impl
import time:       116 |        303 |                                   torch.nn.utils._expanded_weights.expanded_weights_utils
import time:       180 |        483 |                                 torch.nn.utils._expanded_weights.conv_utils
import time:       668 |       1150 |                               torch.nn.utils._expanded_weights.conv_expanded_weights
import time:       146 |        146 |                               torch.nn.utils._expanded_weights.embedding_expanded_weights
import time:       117 |        117 |                               torch.nn.utils._expanded_weights.group_norm_expanded_weights
import time:       111 |        111 |                               torch.nn.utils._expanded_weights.instance_norm_expanded_weights
import time:       101 |        101 |                               torch.nn.utils._expanded_weights.layer_norm_expanded_weights
import time:        99 |         99 |                               torch.nn.utils._expanded_weights.linear_expanded_weights
import time:       130 |       1852 |                             torch.nn.utils._expanded_weights
import time:      1831 |       1831 |                             torch._dynamo.replay_record
import time:      2157 |       2157 |                             torch._dynamo.pgo
import time:       359 |        359 |                                   torch._dynamo.polyfills
import time:       310 |        310 |                                   torch._dynamo.variables.constant
import time:       158 |        158 |                                       torch._dynamo.create_parameter_op
import time:       128 |        128 |                                         torch._dynamo.variables.hashable
import time:       360 |        360 |                                         torch._dynamo.variables.sets
import time:       575 |       1062 |                                       torch._dynamo.variables.dicts
import time:       226 |        226 |                                       torch.utils._cxx_pytree
import time:      1450 |       2896 |                                     torch._dynamo.variables.user_defined
import time:        97 |         97 |                                             torch.distributed._composable_state
import time:        84 |         84 |                                               torch.distributed.algorithms._checkpoint
import time:       687 |        770 |                                             torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:      2816 |       2816 |                                             torch.distributed.fsdp.api
import time:       590 |       4272 |                                           torch.distributed.fsdp._common_utils
import time:       121 |        121 |                                             torch.testing._internal.distributed
import time:       476 |        597 |                                           torch.testing._internal.distributed.fake_pg
import time:        71 |         71 |                                                         torch.distributed._shard.common_op_utils
import time:        75 |        145 |                                                       torch.distributed._shard.op_registry_utils
import time:       362 |        362 |                                                           torch.distributed._shard.metadata
import time:       821 |        821 |                                                             torch.distributed._shard.sharded_tensor.metadata
import time:       141 |        141 |                                                             torch.distributed._shard.sharding_spec._internals
import time:       938 |       1899 |                                                           torch.distributed._shard.sharding_spec.api
import time:        74 |         74 |                                                             torch.distributed._shard._utils
import time:       525 |        525 |                                                             torch.distributed._shard.sharded_tensor.shard
import time:       151 |        151 |                                                             torch.distributed._shard.sharded_tensor.utils
import time:       429 |       1179 |                                                           torch.distributed._shard.sharding_spec.chunk_sharding_spec
import time:       110 |       3548 |                                                         torch.distributed._shard.sharding_spec
import time:       664 |        664 |                                                               torch.distributed.nn.functional
import time:        82 |         82 |                                                                 torch.distributed.nn.api
import time:        81 |         81 |                                                                 torch.distributed.nn.jit
import time:        69 |         69 |                                                                     torch.distributed.nn.jit.templates
import time:       357 |        425 |                                                                   torch.distributed.nn.jit.templates.remote_module_template
import time:       463 |        888 |                                                                 torch.distributed.nn.jit.instantiator
import time:      1280 |       2329 |                                                               torch.distributed.nn.api.remote_module
import time:       103 |       3095 |                                                             torch.distributed.nn
import time:        11 |       3106 |                                                           torch.distributed.nn.functional
import time:       139 |       3245 |                                                         torch.distributed._shard.sharded_tensor.reshard
import time:      1038 |       7829 |                                                       torch.distributed._shard.sharded_tensor.api
import time:       467 |        467 |                                                         torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:        82 |         82 |                                                           torch.distributed._shard.sharded_tensor._ops._common
import time:       434 |        516 |                                                         torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:        81 |         81 |                                                           torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:       121 |        121 |                                                           torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
import time:       483 |        683 |                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding
import time:       153 |        153 |                                                         torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding_bag
import time:       116 |        116 |                                                         torch.distributed._shard.sharded_tensor._ops.binary_cmp
import time:       228 |        228 |                                                         torch.distributed._shard.sharded_tensor._ops.init
import time:       146 |       2305 |                                                       torch.distributed._shard.sharded_tensor._ops
import time:       147 |      10425 |                                                     torch.distributed._shard.sharded_tensor
import time:        92 |         92 |                                                     torch.distributed._shard.sharder
import time:       735 |        735 |                                                       torch.distributed._shard.sharding_plan.api
import time:        87 |        822 |                                                     torch.distributed._shard.sharding_plan
import time:       478 |      11815 |                                                   torch.distributed._shard.api
import time:        77 |      11891 |                                                 torch.distributed._shard
import time:         9 |      11900 |                                               torch.distributed._shard.sharded_tensor
import time:        12 |      11912 |                                             torch.distributed._shard.sharded_tensor.api
import time:        96 |         96 |                                                           torch.distributed._functional_collectives_impl
import time:       202 |        202 |                                                           torch.utils._cxx_pytree
import time:     38716 |      39014 |                                                         torch.distributed._functional_collectives
import time:       688 |        688 |                                                           torch.distributed._local_tensor._c10d
import time:      1496 |       2184 |                                                         torch.distributed._local_tensor
import time:      6234 |       6234 |                                                         torch.distributed.tensor._collective_utils
import time:       455 |        455 |                                                         torch.distributed.tensor._ops._mask_buffer
import time:      1054 |      48938 |                                                       torch.distributed.tensor.placement_types
import time:      1087 |      50024 |                                                     torch.distributed.tensor._dtensor_spec
import time:       469 |        469 |                                                       torch.utils._cxx_pytree
import time:      1745 |       2213 |                                                     torch.distributed.tensor._op_schema
import time:        81 |         81 |                                                       torch.distributed.tensor.device_mesh
import time:      1247 |       1327 |                                                     torch.distributed.tensor._ops.single_dim_strategy
import time:       271 |        271 |                                                           torch.distributed.tensor._random
import time:       216 |        216 |                                                             torch.distributed.tensor._utils
import time:       170 |        386 |                                                           torch.distributed.tensor._nonlinear_redux
import time:      2264 |       2264 |                                                           torch.distributed.tensor._redistribute
import time:       210 |        210 |                                                             torch.distributed.tensor._decompositions
import time:       368 |        577 |                                                           torch.distributed.tensor._sharding_prop
import time:       156 |        156 |                                                           torch.distributed.tensor._tp_conv
import time:       212 |        212 |                                                           torch.utils._cxx_pytree
import time:       341 |       4204 |                                                         torch.distributed.tensor._dispatch
import time:       709 |       4913 |                                                       torch.distributed.tensor._api
import time:       264 |       5177 |                                                     torch.distributed.tensor._ops.utils
import time:       494 |      59233 |                                                   torch.distributed.tensor._ops._conv_ops
import time:       146 |        146 |                                                   torch.distributed.tensor._ops._embedding_ops
import time:      2302 |       2302 |                                                   torch.distributed.tensor._ops._math_ops
import time:       954 |        954 |                                                     torch.distributed.tensor._ops._einsum_strategy
import time:       617 |       1571 |                                                   torch.distributed.tensor._ops._matrix_ops
import time:     22887 |      22887 |                                                   torch.distributed.tensor._ops._pointwise_ops
import time:       271 |        271 |                                                   torch.distributed.tensor._ops._random_ops
import time:       859 |        859 |                                                   torch.distributed.tensor._ops._tensor_ops
import time:      2359 |       2359 |                                                   torch.distributed.tensor._ops._view_ops
import time:       556 |      90181 |                                                 torch.distributed.tensor._ops
import time:       159 |      90339 |                                               torch.distributed.tensor
import time:       138 |      90477 |                                             torch.distributed.fsdp._shard_utils
import time:       165 |     102554 |                                           torch.distributed.fsdp._fsdp_extensions
import time:      1991 |     109411 |                                         torch.distributed.fsdp._flat_param
import time:      1822 |       1822 |                                           torch.distributed.fsdp._fully_shard._fsdp_api
import time:       346 |        346 |                                                 torch.distributed._composable.contract
import time:       629 |        974 |                                               torch.distributed._composable.checkpoint_activation
import time:       249 |        249 |                                               torch.distributed._composable.replicate
import time:       113 |       1335 |                                             torch.distributed._composable
import time:      2346 |       2346 |                                             torch.distributed.fsdp._fully_shard._fsdp_common
import time:      1311 |       1311 |                                                     torch.distributed._symmetric_memory
import time:      1490 |       1490 |                                                     torch.distributed.fsdp._fully_shard._fsdp_param
import time:      1059 |       3859 |                                                   torch.distributed.fsdp._fully_shard._fsdp_collectives
import time:       794 |       4652 |                                                 torch.distributed.fsdp._fully_shard._fsdp_param_group
import time:       604 |       5256 |                                               torch.distributed.fsdp._fully_shard._fsdp_state
import time:       267 |       5522 |                                             torch.distributed.fsdp._fully_shard._fsdp_init
import time:       401 |       9603 |                                           torch.distributed.fsdp._fully_shard._fully_shard
import time:       169 |      11593 |                                         torch.distributed.fsdp._fully_shard
import time:       107 |        107 |                                           torch.distributed.fsdp._traversal_utils
import time:       505 |        505 |                                             torch.distributed.algorithms._comm_hooks.default_hooks
import time:       103 |        607 |                                           torch.distributed.algorithms._comm_hooks
import time:        82 |         82 |                                           torch.distributed.fsdp._dynamo_utils
import time:       288 |        288 |                                             torch.distributed.fsdp._exec_order_utils
import time:       103 |        103 |                                             torch.distributed.fsdp._limiter_utils
import time:       272 |        272 |                                             torch.distributed.fsdp.wrap
import time:       326 |        326 |                                                   torch.distributed.tensor.parallel.style
import time:       448 |        774 |                                                 torch.distributed.tensor.parallel.api
import time:       242 |        242 |                                                 torch.distributed.tensor.parallel.loss
import time:       106 |       1121 |                                               torch.distributed.tensor.parallel
import time:        80 |         80 |                                               torch.distributed.tensor.parallel._data_parallel_utils
import time:       227 |       1427 |                                             torch.distributed.tensor.parallel.fsdp
import time:       108 |        108 |                                             torchdistx
import time:       409 |       2604 |                                           torch.distributed.fsdp._init_utils
import time:       813 |        813 |                                           torch.distributed.fsdp._runtime_utils
import time:       151 |        151 |                                           torch.distributed.fsdp._wrap_utils
import time:        70 |         70 |                                               torch.cuda._pin_memory_utils
import time:       415 |        485 |                                             torch.distributed._state_dict_utils
import time:       318 |        318 |                                             torch.distributed.fsdp._debug_utils
import time:      1720 |       2521 |                                           torch.distributed.fsdp._optim_utils
import time:       183 |        183 |                                             torch.distributed.fsdp._unshard_param_utils
import time:       331 |        514 |                                           torch.distributed.fsdp._state_dict_utils
import time:      1010 |       8406 |                                         torch.distributed.fsdp.fully_sharded_data_parallel
import time:       154 |     129563 |                                       torch.distributed.fsdp
import time:        17 |     129580 |                                     torch.distributed.fsdp._fully_shard
import time:      5903 |       5903 |                                     torch._higher_order_ops.triton_kernel_wrap
import time:      1679 |     140056 |                                   torch._dynamo.variables.functions
import time:       498 |        498 |                                   torch._dynamo.variables.iter
import time:       784 |     142005 |                                 torch._dynamo.variables.lists
import time:      1653 |     143657 |                               torch._dynamo.variables.misc
import time:       377 |        377 |                                   torch._dynamo.variables.lazy
import time:       623 |       1000 |                                 torch._dynamo.variables.nn_module
import time:       403 |        403 |                                 torch._dynamo.variables.script_object
import time:     10078 |      10078 |                                         torch._functorch._aot_autograd.descriptors
import time:       920 |        920 |                                         torch._functorch._aot_autograd.functional_utils
import time:      7640 |       7640 |                                         torch._functorch._aot_autograd.schemas
import time:       297 |        297 |                                         torch._functorch._aot_autograd.subclass_utils
import time:       270 |      19203 |                                       torch._functorch._aot_autograd.collect_metadata_analysis
import time:      1516 |       1516 |                                         torch._decomp.decompositions_for_rng
import time:       190 |        190 |                                         torch._functorch._aot_autograd.logging_utils
import time:      1062 |       2767 |                                       torch._functorch._aot_autograd.graph_capture_wrappers
import time:       234 |        234 |                                       torch._functorch._aot_autograd.input_output_analysis
import time:      6808 |      29010 |                                     torch._functorch._aot_autograd.runtime_wrappers
import time:       878 |      29888 |                                   torch._dynamo.compiled_autograd
import time:      9759 |       9759 |                                   torch._dynamo._trace_wrapped_higher_order_op
import time:      1263 |      40908 |                                 torch._dynamo.variables.tensor
import time:      1233 |       1233 |                                   torch._dynamo.variables.ctx_manager
import time:       609 |       1841 |                                 torch._dynamo.variables.torch_function
import time:      1031 |      45181 |                               torch._dynamo.codegen
import time:       834 |     189672 |                             torch._dynamo.side_effects
import time:      1033 |       1033 |                             torch._dynamo.variables.builtin
import time:       236 |        236 |                             torch._dynamo.variables.distributed
import time:      1490 |       1490 |                               torch._dynamo.variables.invoke_subgraph
import time:      2745 |       4234 |                             torch._dynamo.variables.higher_order_ops
import time:       310 |        310 |                             torch._dynamo.variables.optimizer
import time:       194 |        194 |                             torch._dynamo.variables.sdpa
import time:     14087 |      14087 |                             torch._dynamo.variables.streams
import time:      1628 |       1628 |                             torch._dynamo.variables.torch
import time:      2058 |     219418 |                           torch._dynamo.variables.builder
import time:      1154 |     254692 |                         torch._dynamo.variables.base
import time:       272 |     254963 |                       torch._dynamo.variables
import time:      8760 |     298128 |                     torch._dynamo.trace_rules
import time:       298 |        298 |                           torch._dynamo.graph_region_tracker
import time:       244 |        542 |                         torch._dynamo.graph_deduplication
import time:       321 |        321 |                         torch._dynamo.graph_id_filter
import time:      4387 |       5249 |                       torch._dynamo.output_graph
import time:       931 |       6179 |                     torch._dynamo.comprehension_graph_break
import time:       125 |        125 |                     torch._dynamo.funcname_cache
import time:      9301 |     893151 |                   torch._dynamo.symbolic_convert
import time:      5683 |       5683 |                     torch._dynamo.comptime
import time:      1414 |       7096 |                   torch._dynamo.decorators
import time:       479 |        479 |                   torch._dynamo.cache_size
import time:      3474 |     911450 |                 torch._dynamo.convert_frame
import time:      4556 |       4556 |                 torch._dynamo.package
